Gene	Ctrl.0h	Ctrl.CpG.6h	Emp_CpG_6h	Emp_Uns	NCoR1_CpG_6h	NCoR1_Uns	SMRT.0h	SMRT.CpG.6h
4818	Cldn11	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.35543824065817	6.22191137551199	6.25998928349478	6.32570098504418
4819	Cldn12	7.87598231174917	7.81988082143223	7.43557543551366	7.56439406585704	8.33388326069027	8.10220340684741	7.94443209396009	7.74569507103763
4820	Cldn13	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.89724156560117	6.22191137551199	6.22191137551199	6.22191137551199
4821	Cldn14	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4822	Cldn15	6.40515932282276	6.50537532378563	6.50569163374174	6.48489398142606	6.45253356087636	6.54432666638832	6.54128449328821	6.61042049867109
4823	Cldn16	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4824	Cldn17	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4825	Cldn18	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4826	Cldn19	6.30401550532962	6.22191137551199	6.30235162096704	6.22191137551199	6.29907646011862	6.22191137551199	6.28259944554436	6.39707878302855
4827	Cldn2	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4828	Cldn20	6.37021711395972	6.32359666313602	6.22191137551199	6.44819181699069	6.22191137551199	6.30548610207951	6.31698254739918	6.40986342142799
4829	Cldn22	6.33634324473413	6.22191137551199	6.22191137551199	6.59460507178201	6.22191137551199	6.47598952229626	6.290090458461	6.22191137551199
4830	Cldn23	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.93086296916219	6.22191137551199	6.35347392746184	6.29192473385567
4831	Cldn24	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4832	Cldn3	6.25135146586469	6.22191137551199	6.22191137551199	6.22191137551199	6.77844775734281	6.22191137551199	6.22191137551199	6.35547359518383
4833	Cldn34-ps	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4834	Cldn34a	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4835	Cldn34b1	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4836	Cldn34b2	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.3004804185915	6.25249827057813	6.22191137551199
4837	Cldn34b3	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4838	Cldn34b4	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4839	Cldn34c1	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4840	Cldn34c4	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4841	Cldn34d	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4842	Cldn4	6.22191137551199	6.41367161048359	6.6522892203253	6.22191137551199	10.5774653538024	6.2810241481508	6.25201255047821	6.4194333412332
4843	Cldn5	6.22191137551199	6.25466253709935	6.22191137551199	6.22191137551199	6.29907646011862	6.22191137551199	6.22191137551199	6.22191137551199
4844	Cldn6	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.25568762670049
4845	Cldn7	6.31832109159956	6.51342491821171	6.86530472213653	6.49585730395622	7.23794093674791	6.46500277578215	6.48266619198721	7.04643683190773
4846	Cldn8	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4847	Cldn9	6.22191137551199	6.25466253709935	6.22191137551199	6.22191137551199	6.22191137551199	6.2810241481508	6.2848091244129	6.22191137551199
4848	Cldnd1	9.26600214516198	9.37511143403582	10.3864655813763	10.2006144064221	10.4908436001366	9.93881396911149	8.84928289010114	9.20179916630459
4849	Cldnd2	6.22191137551199	6.28918344466254	6.30709866285715	6.22191137551199	6.22191137551199	6.22191137551199	6.39430573800716	6.38234215925419
4850	Clec10a	6.31810811119947	6.22191137551199	6.30709866285715	6.31298012754611	6.22191137551199	6.3004804185915	6.25201255047821	6.22191137551199
4851	Clec11a	6.87108258867144	6.90084013413979	6.94127763502322	6.82043504392901	6.77115067424825	6.72387642296563	6.85644368540585	6.92768685379448
4852	Clec12a	8.72099707225634	8.71576478562073	8.34804318455374	9.55654612525073	10.2325340379961	11.5010294096065	9.78624296993474	8.87216104832075
4853	Clec12b	6.58606730497528	6.80971951369666	6.88873919678519	6.5778298095412	6.93189181596768	6.63332257271039	6.73646459736807	7.17047964799473
4854	Clec14a	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4855	Clec16a	9.80701906321771	9.56596830232867	9.62901893387761	9.74175599393439	9.43664266623793	9.57931527278571	9.73700030991757	9.59925912499985
4856	Clec18a	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4857	Clec1a	8.54031776898657	7.95564169270168	7.35270672838762	7.9058278340982	7.24413371553753	7.92301989333524	8.50923513329676	8.12453287760549
4858	Clec1b	6.3182696781506	6.42147818649302	6.89666135361654	7.49774321289372	6.83295192883889	7.20328518774962	7.41091157976693	7.23729644825459
4859	Clec2d	7.97017926923764	10.2468176217623	10.4895177091747	7.5161995299546	10.6561961809518	7.71798532864902	7.98145446776841	10.448751364233
4860	Clec2e	6.22191137551199	6.22191137551199	6.30709866285715	6.22191137551199	6.22191137551199	6.22191137551199	6.25201255047821	6.34073697140946
4861	Clec2f	6.52713358094058	6.66303545126802	6.41844262879272	6.41461588870276	6.4600776386531	6.46239236336311	6.40734697400706	6.35071260616014
4862	Clec2g	6.22191137551199	6.61151949600418	6.54878897196581	6.22191137551199	6.44677965652498	6.22191137551199	6.22191137551199	6.35833433077045
4863	Clec2h	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4864	Clec2i	8.74982192409551	9.82788563866706	9.77028757955453	8.22106518114705	8.61876808173346	8.31562754179318	9.1754127756199	10.3277157702214
4865	Clec2l	6.66551290538024	6.4189543007424	6.30235162096704	7.07435812059754	6.4889850513193	6.8119043255492	6.55986493339051	6.3139783158288
4866	Clec3a	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4867	Clec3b	6.33292145142915	6.37497176069035	6.30235162096704	6.22191137551199	6.22191137551199	6.35959319123031	6.27050774163494	6.32570098504418
4868	Clec4a1	6.64208330690619	10.6089368811383	9.57511340976345	6.22191137551199	9.69258647247214	6.51622263154982	6.37265528784203	10.0471985725441
4869	Clec4a2	9.27101578391667	11.0905413122911	8.39845328265566	7.376224049452	8.55100740665673	9.50057154650454	7.44818102781458	7.91040140115002
4870	Clec4a3	6.22191137551199	6.26194225944846	6.38753890831221	6.22191137551199	6.33098737807066	6.22191137551199	6.22191137551199	6.22191137551199
4871	Clec4a4	6.39949359960155	6.82897814738567	6.63865968825655	6.22191137551199	6.35543824065817	6.35959319123031	6.25998928349478	6.67516577358629
4872	Clec4b1	7.65476759178243	8.41739899805977	6.92730103916558	7.00989829907748	7.29776095418699	7.91699264157635	6.97643554368668	6.84894791398602
4873	Clec4b2	6.92588678442237	8.2502561818725	7.33866985628611	6.87001209024912	7.19016807226087	7.19360704754977	7.4442194944907	7.76182102252984
4874	Clec4d	6.22191137551199	6.26147896818089	6.36928937779976	6.22191137551199	6.51343591390681	6.22191137551199	6.22191137551199	6.22191137551199
4875	Clec4e	6.26352793064841	6.29469342103583	6.22191137551199	6.22191137551199	6.35100163609443	6.22191137551199	6.25201255047821	6.22191137551199
4876	Clec4f	6.22191137551199	6.22191137551199	6.22191137551199	6.28632807543835	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4877	Clec4g	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.2810241481508	6.25629447736681	6.22191137551199
4878	Clec4n	6.30214837589162	6.72176673504028	6.58852198902035	6.22191137551199	6.29907646011862	6.22191137551199	6.4188285684026	6.57058591892667
4879	Clec5a	8.87764136361447	8.09233469849795	7.78080273701351	9.73626062045117	9.85139157000526	12.2821991479768	9.60711460776617	8.47848023499626
4880	Clec7a	8.69528242093136	8.37884664441527	9.0139507424607	9.41495632756169	9.36237751992807	10.9393337181508	9.81016576468007	9.66741696551827
4881	Clec9a	13.0855409460517	12.2987391347143	11.6533773426965	13.1156411636559	12.0048912485201	13.2414072611436	12.9011246647476	12.1529923973126
4882	Clgn	6.67226461772685	6.41747337554538	6.51926820866312	6.95578881460256	6.52322098121074	6.99495512742707	6.92993238369399	6.457925328901
4883	Clhc1	6.361914060853	6.43135307320382	6.42275483820806	6.39418559771202	6.31325279137879	6.38405514515903	6.50078405672573	6.41327309535519
4884	Clic1	12.6809936167652	12.7462794226152	12.8835467243571	13.4439258584535	13.2543793478871	13.7124557303074	13.3369646795012	13.1954318075118
4885	Clic3	6.81863542409986	6.63148468300604	6.61653218304314	6.67488886312609	6.35543824065817	6.55338845317686	6.60485625808428	6.54747906007462
4886	Clic4	12.1464497737475	12.9052679533101	13.4023745700419	12.8244004996694	14.5525575790979	12.5683522342408	12.646474818877	13.2374808420639
4887	Clic5	6.22191137551199	6.25383105586133	6.44861452021035	6.44819181699069	6.44677965652498	6.33296999499705	6.3791683132124	6.68817767601596
4888	Clic6	6.22191137551199	6.30150985211736	6.552622502458	6.33341041853684	6.82301742598258	6.46500277578215	6.42716865057994	6.26016150887571
4889	Clint1	11.7924505827654	11.9198870053856	11.8415317157508	11.812037489641	12.0474826994001	11.8867129162692	12.4588954794035	12.6302726297286
4890	Clip1	10.8189197286565	10.9885925138339	11.0352027947621	10.6953506491036	12.0289082954016	11.1866018626123	11.213228731773	11.9020245874693
4891	Clip2	10.3591440310453	10.0493453480249	10.5390957752768	10.2271694356203	11.156105095932	10.6043645960821	10.782539993017	10.6443833506
4892	Clip3	6.26546920477853	6.29469342103583	6.552622502458	6.54182431214007	6.22191137551199	6.48989570916989	7.00416637035562	6.95489890728459
4893	Clip4	6.26616480609437	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.2810241481508	6.22191137551199	6.22191137551199
4894	Clk1	10.3840111133055	10.60462658654	10.0369231497256	10.0274297094834	10.105612786782	10.0010244985077	10.4379259806	10.2752708039175
4895	Clk2	8.61550400834747	8.69265469420791	8.29992893132901	8.02691298032458	7.89842027096553	7.87358565681245	8.4858616481501	8.56809738652604
4896	Clk2-scamp3	6.31347333042685	6.33426101370473	6.22191137551199	6.3031168456779	6.31325279137879	6.2810241481508	6.36470240003838	6.38568373581063
4897	Clk3	10.2280857103703	10.8028459814788	10.6176694622611	9.80082498305552	11.2629690415405	10.1483852492069	10.3781603731294	10.8128678860765
4898	Clk4	9.23538765686616	9.46275944459284	9.09440120926098	8.71033413953336	9.05929403871091	8.86884427375783	9.76340845322684	9.87345736617486
4899	Clmn	6.22191137551199	6.22191137551199	6.30235162096704	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4900	Clmp	7.31552548624652	6.68990393588954	6.67283271486662	7.54664392816717	6.75140843462139	6.64809630739271	6.61587345586254	6.34337328798054
4901	Cln3	10.2583913249489	10.805545679545	9.37554337665355	9.49766842791472	11.9924623449646	9.51405466297564	10.3763494233297	10.7205965336712
4902	Cln5	9.76354860571741	9.75697181766389	10.1508233642643	10.1120817847034	9.58511194700816	9.31014974516092	9.47007436495784	9.26050369368908
4903	Cln6	9.12000007730017	8.5931805593133	8.66895135616712	9.32254939668393	8.45556271802943	9.29499537698901	8.99582585616478	8.54250227340718
4904	Cln8	11.8891734578625	9.88183279624168	8.9001197313868	12.1118665608641	7.46743618357285	11.2660080030377	11.1617871825947	9.34307885903379
4905	Clnk	6.22191137551199	6.22191137551199	6.38254314223037	6.28632807543835	6.73300270826464	6.33296999499705	6.2890910513015	6.3877293029222
4906	Clns1a	11.1640890606474	11.2857945155659	11.4647929470632	11.1407708458975	10.8336479077209	11.0602565707631	11.2829459783965	11.3789337754107
4907	Clock	10.3798452069116	10.4344282892603	10.0556118506166	10.0846996060635	10.9260622019083	11.1668034985808	10.7250398903698	10.6643227026808
4908	Clp1	9.12557548108733	9.23471789397292	9.47441254095205	9.10987376039544	9.28932882962335	8.90486754163974	8.92689837341292	9.19258804740363
4909	Clpb	9.82176578644834	9.98690484814354	9.77494354315857	9.48203447972478	9.50339184660913	9.32294254418946	9.35105255234686	9.83767917717555
4910	Clpp	9.69209399351919	9.94107039571106	10.1289725104947	9.80628735636307	9.62115766681023	9.57824803030927	9.5443501168256	9.85882952171575
4911	Clps	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4912	Clpsl2	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4913	Clptm1	11.5530144629838	11.568665624654	11.8973725999515	11.6357857587202	11.5750767254393	11.5537895628033	11.6080658543724	11.5270501244882
4914	Clptm1l	11.5349646127086	11.8008345641727	11.8857639592898	11.5567539899552	12.0673972370602	12.0734113914424	12.0827782585437	12.2530744983387
4915	Clpx	9.9749333453514	10.1123676657194	10.1038177051744	9.74430645450741	10.1057569078212	9.6633836289004	9.87607913605416	10.0118687863279
4916	Clrn1	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4917	Clrn2	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4918	Clrn3	6.22191137551199	6.25466253709935	6.30235162096704	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4919	Clspn	11.3914333241253	10.9233117779778	10.9806446002084	11.2613793226194	10.7768958069063	11.1433952587255	10.9961070329423	10.3711625194243
4920	Clstn1	10.5822976860949	10.0359698573326	9.46214085311716	9.88390284525808	8.61324550765189	8.72132767601445	8.76509650743675	8.34553054504832
4921	Clstn2	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4922	Clstn3	6.25135146586469	6.3334295324667	6.22191137551199	6.22191137551199	6.35100163609443	6.46500277578215	6.22191137551199	6.33066554363443
4923	Clta	12.399059112488	12.398402586426	12.4793139177725	12.8182391635166	12.7206634074573	12.7452630157123	12.6648020799468	12.4181184490389
4924	Cltb	10.667756052873	10.7930270484952	10.8976261821336	11.145959799622	11.3810231111633	11.3786089351814	10.5348429548078	10.6597692488739
4925	Cltc	13.1814617748269	13.5213832424966	13.5755551768018	12.9321690308352	13.3090257031002	12.7160533168204	13.0873988999318	13.3051482910431
4926	Clu	6.22191137551199	6.26147896818089	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.28931889232387
4927	Cluap1	8.15343407090026	8.27360967081132	8.23339269363957	8.29537763075806	8.07211591159535	8.26485059140937	8.16348049018072	8.1983846488734
4928	Cluh	11.2505816612186	11.5722141597041	11.1422889036157	10.297765478692	10.1581140189462	10.2297530155412	10.7617472439185	11.1480332472088
4929	Clvs1	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4930	Clvs2	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4931	Clybl	7.36219613473936	7.11536801106762	6.82018944012766	7.49589943743151	7.0286379841541	7.36740863513254	7.06607963532936	7.06828414653438
4932	Cma1	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4933	Cma2	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4934	Cmah	6.35053769286879	6.34509680087796	6.342314592753	6.33669277396583	6.42816672070106	6.30548610207951	6.47247195333975	6.37599800879799
4935	Cmas	10.7459519485884	10.0335066102327	9.53976884245742	10.3315247018586	9.49032386851838	10.5159278709531	10.4785062360462	10.0041608057182
4936	Cmbl	6.42362935410563	6.35079713100307	6.42079956085927	6.85662793611736	6.29907646011862	6.61763549354382	6.3661232289198	6.31894938118017
4937	Cmc1	8.40101098396698	8.50737796073799	8.64028261197511	8.58767005236293	8.56084332033592	8.31194694490721	8.35373514396796	8.65061404299795
4938	Cmc2	9.29382130695579	9.33894862003926	10.4212397120597	9.63657279141785	9.98984504320061	9.24646856345001	9.5263303618642	9.48619612039311
4939	Cmc4	7.16604023161678	7.20745900502843	7.08332358572716	6.96331474166871	7.30408617758331	7.4551771993503	7.41427931828079	7.27579470030664
4940	Cmip	12.0009414047648	11.5655689031133	12.0098266511613	12.4764170167552	12.8045750056034	12.3129752949487	12.0273614073589	11.7790013972985
4941	Cmklr1	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4942	Cml1	6.82725289146042	6.86807848515914	6.80527854730395	6.73817840220476	6.73927779199304	6.78969553327136	6.83918586704405	6.94436349660703
4943	Cml2	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4944	Cml3	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4945	Cml5	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4946	Cmpk1	11.5233383794179	11.4305225362844	11.4583776545506	11.665518438034	11.2855478368821	11.4399658545061	11.9542646093249	11.9198442793472
4947	Cmpk2	6.74294544302733	6.89780867232503	6.74929027347603	6.41461588870276	9.92571442502242	6.49958112230381	6.75971975137843	8.30812921136112
4948	Cmss1	8.40170892930637	8.71858817349856	8.84545810582938	8.54490944010106	8.37216159514116	8.36246123421843	8.74645318227283	9.21547585081254
4949	Cmtm1	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.31325279137879	6.22191137551199	6.22191137551199	6.22191137551199
4950	Cmtm2a	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4951	Cmtm2b	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4952	Cmtm3	10.3713656477639	9.92824771180381	9.40380188142818	10.4659146341017	8.41085863480215	9.94842207000039	10.5220912396049	10.0134960340898
4953	Cmtm4	10.2392059575251	9.62431244486244	9.48757307656695	10.040116954114	9.34117502605484	9.6222595197737	9.78823138750578	9.2085192750441
4954	Cmtm5	6.22191137551199	6.25726376431319	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4955	Cmtm6	12.1710061557425	12.0356570850753	12.4048673624717	12.3325092000739	13.4755243764125	12.5562786693102	12.1651513527147	12.1712503530159
4956	Cmtm7	10.5631332158989	9.73692165381612	9.74276284359948	11.2038378985356	9.90433493557921	11.4731885035752	11.2357878887212	10.2330380709552
4957	Cmtm8	7.83903211741521	7.26512367465639	7.67130453285462	8.34723719765583	7.75788294916867	8.39119075668608	7.50927586716858	7.07947382364544
4958	Cmtr1	8.35665565720164	8.97967616743303	8.71428835102757	8.50475181056848	9.27314968358996	8.18147025985502	8.19022241874131	9.19676019613941
4959	Cmtr2	9.39204719888792	9.2440848235522	9.19840545112944	9.29396693683877	8.78899309334523	9.25948075416871	9.52167403678208	9.57317162985248
4960	Cmya5	6.71120775046447	7.62354074231328	7.3545482773639	6.52943323224415	8.54406486973829	7.06885507389474	7.40795169244809	8.59805714513911
4961	Cnbd2	7.11827266016465	8.15186014410349	7.83429066999815	7.02531473107351	8.34337905276954	6.97697317092139	6.95635255207616	7.46931506103061
4962	Cnbp	13.5335202408526	13.9423818162903	14.303978656358	13.1971429966283	13.8479720625573	13.4398727130573	13.5285601967173	13.9820999583328
4963	Cndp1	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.25629447736681	6.22191137551199
4964	Cndp2	10.7714477242803	10.6328014350902	11.144291644374	11.2475062090089	11.5125534750927	11.5553280771481	11.1348835766014	11.0288444827089
4965	Cnep1r1	9.83503118732018	9.81007426548046	9.81842491045599	9.74196417037301	9.86328711216391	9.55248049316735	10.0713554279046	9.96369808265239
4966	Cnfn	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.31325279137879	6.22191137551199	6.25629447736681	6.22191137551199
4967	Cnga1	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4968	Cnga2	6.48675886752358	6.2968313569821	6.30709866285715	6.36753354560427	6.29907646011862	6.58076410353928	6.46583090398142	6.33554294790894
4969	Cnga3	6.26546920477853	6.29339864853023	6.53884584603373	6.22191137551199	6.4889850513193	6.35959319123031	6.32067735352715	6.37776669354498
4970	Cnga4	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.2810241481508	6.22191137551199	6.22191137551199
4971	Cngb1	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.25629447736681	6.22191137551199
4972	Cngb3	6.25614781358843	6.22191137551199	6.22191137551199	6.22191137551199	6.31325279137879	6.22191137551199	6.22191137551199	6.33092408016859
4973	Cnih1	10.6808427386433	10.5220136163453	10.2295049452797	10.8455498879452	10.4482052253778	11.1056676973974	10.4331385612683	10.0267349746241
4974	Cnih2	7.20878089458918	7.06347985048927	6.74316396180814	7.22141562356567	6.41047922489801	6.72566453346792	6.81979541586992	6.71143511826412
4975	Cnih3	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.29907646011862	6.35959319123031	6.43690324186746	6.25829346823229
4976	Cnih4	9.91306040079517	9.72292019864719	9.70605160733252	10.7578254439739	9.49239248969076	10.6078681440355	10.0934406628876	9.59803536804699
4977	Cnksr1	6.30694472361536	6.26194225944846	6.22191137551199	6.3031168456779	6.44677965652498	6.22191137551199	6.31291790933563	6.39181818686818
4978	Cnksr2	6.22191137551199	6.22191137551199	6.30235162096704	6.3031168456779	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
4979	Cnksr3	8.21638221307003	7.78261067397829	7.06100438995857	7.59369876882369	7.36666880303535	7.85431876690592	7.47115354338963	6.99855950063401
4980	Cnn1	6.22191137551199	6.26147896818089	6.30235162096704	6.28632807543835	6.22191137551199	6.22191137551199	6.25470794944668	6.22191137551199
4981	Cnn2	13.5525486212771	12.6919744124402	13.2269015253403	14.2795002819889	13.3342981236654	14.0415862899612	13.5373765256345	11.9529363473778
4982	Cnn3	8.72393222754703	8.66703656700451	9.57654568981532	8.86883589449277	10.3950083354335	7.88811979591181	9.11473447329103	8.84120339629673
4983	Cnnm1	8.29812565958561	7.25798023266373	6.59599252249812	7.56288608315441	6.94021699237319	8.34010196569825	7.9649599079927	6.86789204133372
4984	Cnnm2	8.12389205055762	7.61028365132296	7.06276694357065	7.46425235643444	7.03915133469798	7.44638987417623	7.14624217884525	6.83910183440877
4985	Cnnm3	9.4499699420962	9.00100676640537	8.95729021738551	9.5381162454327	9.88361267914468	9.99942227148365	9.19949059135146	8.73644749171313
4986	Cnnm4	9.72777028582222	9.12810868662847	9.15562182216254	9.28804040733471	9.78480448454141	9.43511896118864	8.9624027536665	8.45910694615318
4987	Cnot1	13.7276124932229	13.8497627779046	13.7144642632027	13.3139333164067	13.4812766522527	13.2486045526236	13.6783009748716	13.7996738930956
4988	Cnot10	10.5975505859004	10.4020741737159	10.2494149361146	10.4195792287405	10.1332023269055	10.4917252990433	10.6968635491851	10.298503062072
4989	Cnot11	10.3669344563876	10.4674531114182	10.649707838644	10.3701354974615	10.8808473716752	10.608112115247	10.4583727507032	10.4959788119839
4990	Cnot2	10.8449643690968	10.9557394964206	10.8637131161186	10.8821706809307	11.1489852537578	11.1176836768072	10.9156175388557	11.0617387173342
4991	Cnot3	10.8045455446235	10.8863314998668	10.9125934825476	10.8886470301327	10.9354516684755	10.7900486588601	10.850475208257	10.9845680164994
4992	Cnot4	9.64093128067946	9.95649573659729	10.0105354945393	9.72854037902617	10.0320903226076	9.56187166748847	9.59699077537985	9.86792530733882
4993	Cnot6	11.8385003667388	11.9816069224826	12.1524242845325	11.9857780637367	11.9379266060279	11.8076648300992	12.2900457910696	12.3449210848318
4994	Cnot6l	10.9641237712879	10.6258448852165	10.7470758512459	11.0649882169472	10.5479930683654	11.5819576924135	11.6355395320909	11.2285037073498
4995	Cnot7	11.0503070562695	10.9905251469519	10.9433769166922	10.9089677639632	10.8221760006064	10.9795032188698	11.3359396266291	11.3770193181873
4996	Cnot8	10.4686299960558	9.98191642523461	10.4883706312751	10.8931706056584	10.4229401207348	10.7178882458371	10.9024800721398	10.7075698809945
4997	Cnp	10.3764041098908	10.0432950423241	10.2754206959528	10.8023498182942	9.96220130609111	9.70072549883785	9.61416017956924	10.2515612107393
4998	Cnppd1	9.93660026890312	10.3552370223555	10.7590280142218	10.1098812534293	11.3387411144705	10.5042463744578	10.1017688735503	9.89014764628858
4999	Cnpy1	6.60632344071878	6.52194603620159	6.30235162096704	6.51137128467776	6.22191137551199	6.34003796942346	8.90333461655077	7.87447862250118
5000	Cnpy2	9.76539731421045	9.67540060824027	9.59718990198472	10.1482803608762	9.79120671409494	10.192264513326	9.67600455819713	9.43639117512289
5001	Cnpy3	11.1913192733657	11.1757259942568	11.7631977310639	11.5076606323928	11.860034596533	11.8575733035454	11.4771594537471	11.7790030493547
5002	Cnpy4	9.25155224527712	8.79484955338348	8.75712042807982	9.68946574543499	8.08790396346963	9.49977953129752	9.35471482188021	8.6312667245399
5003	Cnr1	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199
5004	Cnr2	6.58787019991366	6.35105102152149	6.30709866285715	6.54419257920901	6.39041787598542	6.55576163009161	6.71767422867939	6.37575636165044
5005	Cnrip1	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.22191137551199	6.46442864484764	6.22191137551199
5006	Cnst	9.4826071600131	8.76507086807047	8.58187402990411	9.47408780983933	8.39345261999071	9.1739035432301	9.55434117792336	8.75838670752382
5007	Cntd1	6.69610219166678	6.85341620982426	6.73482743485554	6.8335034579667	6.78556933482911	7.01906158910782	7.72389997393581	7.44140422094295
